cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CRe71b95c8d-810,492.01533564814815,650.6840277777778,17.430266203703702,3,54,1.844,3.582,29.28,0.6757,0.9507,0.6851851851851852,50
CRe71b95c8d-811,497.1318359375,636.0244140625,17.6689453125,2,16,1.449,1.849,11.04,0.04368,0.9988,0.3125,50
CRe71b95c8d-812,513.8932291666666,624.3138020833334,18.197916666666668,1,12,7.168,1.839,1.674,0.9498,0.7733,0.75,50
CRe71b95c8d-813,382.995,754.735,19.80625,3,25,11.32,4.553,2.208,0.9845,1.0,1.0,50
CRe71b95c8d-814,587.5875,563.3308035714285,17.420535714285716,1,35,1.324,4.313,26.43,0.1285,0.8669,0.5714285714285714,50
CRe71b95c8d-815,499.7876275510204,641.4492984693877,17.522321428571427,3,49,1.985,2.24,24.69,0.6414,0.9816,0.8163265306122449,50
CRe71b95c8d-816,620.5109375,520.8703125,17.496875,4,10,6.024,9.207,1.66,0.9652,0.748,1.0,50
CRe71b95c8d-817,392.74776785714283,745.9181648166024,20.849752654440156,3,518,12.96,2.227,39.97,0.9901,0.8871,0.9594594594594594,50
CRe71b95c8d-818,533.1114583333333,605.5461805555556,17.160763888888887,3,45,2.669,2.006,16.86,0.8958,0.9311,0.8222222222222222,50
CRe71b95c8d-819,613.1527157738095,525.6382068452381,17.683407738095237,3,84,5.409,3.757,15.53,0.9936,0.8598,0.9761904761904762,50
CRe71b95c8d-820,585.5580357142857,557.4546130952381,17.881696428571427,3,21,2.764,1.811,7.598,0.7176,0.921,0.8571428571428571,50
CRe71b95c8d-821,616.0545673076923,526.4324519230769,17.653125,1,65,1.961,2.344,33.15,0.86,0.8985,0.8615384615384616,50
CRe71b95c8d-822,399.774984529703,739.4454672029703,18.22810952970297,3,202,5.461,1.809,36.99,0.9896,0.8526,0.9257425742574258,50
CRe71b95c8d-823,594.7376893939394,546.782196969697,17.54782196969697,4,33,2.117,4.277,15.59,0.782,0.8982,0.7575757575757576,50
CRe71b95c8d-824,532.08125,610.3958333333334,17.407291666666666,4,15,2.655,11.59,5.65,0.5791,0.6427,0.6666666666666666,50
CRe71b95c8d-825,435.94895833333334,706.55625,17.127777777777776,1,45,2.573,4.111,17.49,0.947,0.9329,1.0,50
CRe71b95c8d-826,394.9548611111111,748.1961805555555,17.26909722222222,1,9,9.57,3.599,0.9404,0.9936,0.7378,1.0,50
CRe71b95c8d-827,494.70809659090907,645.9170454545455,17.58536931818182,3,110,2.204,2.52,49.91,0.7084,0.9371,0.7545454545454545,50
CRe71b95c8d-828,491.33522727272725,655.7372159090909,17.384943181818183,3,11,8.391,8.447,1.311,0.03711,1.0,0.36363636363636365,50
CRe71b95c8d-829,386.0677083333333,757.0286458333334,18.485677083333332,1,12,10.4,4.111,1.154,0.9941,0.6533,1.0,50
CRe71b95c8d-830,420.7517302852349,724.1212248322148,19.857382550335572,3,298,10.85,1.232,27.46,0.9917,0.7702,0.9865771812080537,50
CRe71b95c8d-831,405.19684205572287,737.3408791415662,20.63589514307229,3,664,13.6,1.398,48.82,0.9921,0.8515,0.9789156626506024,50
CRe71b95c8d-832,445.59375,698.90625,17.0625,4,2,NaN,NaN,NaN,0.0382,1.0,1.0,50
CRe71b95c8d-833,460.75573096885813,686.627919550173,18.00502811418685,3,289,8.384,1.337,34.47,0.993,0.8345,0.9757785467128027,50
CRe71b95c8d-834,555.4514802631579,587.8096731085526,18.172388980263158,3,304,5.65,1.058,53.81,0.9669,0.8855,0.9506578947368421,50
CRe71b95c8d-835,473.35037463450294,662.8269371345029,18.550575657894736,3,342,9.13,1.653,37.46,0.9863,0.8023,0.97953216374269,50
CRe71b95c8d-836,622.4078506097561,522.1762957317073,19.513490853658535,3,205,5.126,1.274,39.99,0.9659,0.839,0.926829268292683,50
CRe71b95c8d-837,430.71875,708.203125,22.796875,3,2,NaN,NaN,NaN,0.003315,1.0,0.5,50
CRe71b95c8d-838,547.3401988636364,604.8359375,17.775094696969695,3,66,2.656,14.21,24.85,0.9505,0.8403,0.9696969696969697,50
CRe71b95c8d-839,551.6410954833598,592.3081170760697,19.675440768621236,3,631,16.61,1.862,37.98,0.9934,0.8595,0.9920760697305864,50
CRe71b95c8d-840,454.0456046747967,687.8086890243902,17.916361788617888,3,615,8.862,1.345,69.4,0.9907,0.8622,0.9902439024390244,50
CRe71b95c8d-841,484.79458789329686,654.6829257865937,18.912256326949386,3,731,10.32,1.33,70.86,0.9805,0.9473,0.9835841313269493,50
CRe71b95c8d-842,472.37083570615033,672.1557517084283,18.917390375854215,3,439,9.087,1.297,48.31,0.9937,0.8251,0.9703872437357631,50
CRe71b95c8d-843,568.390625,576.3567708333334,18.080729166666668,3,6,3.812,3.036,1.574,0.1203,1.0,0.5,50
CRe71b95c8d-844,430.453,718.3869375,19.695375,3,250,6.521,1.259,38.34,0.9937,0.8225,0.956,50
CRe71b95c8d-845,591.7873263888889,554.6623263888889,17.8359375,3,18,7.401,3.736,2.432,0.7738,1.0,0.5555555555555556,50
CRe71b95c8d-846,387.4886188271605,757.0345293209876,19.05787037037037,3,81,5.422,6.935,14.94,0.9487,0.9096,0.8765432098765432,50
CRe71b95c8d-847,540.1436820652174,604.8536854619565,17.59740149456522,3,184,4.171,1.266,44.11,0.9416,0.874,0.967391304347826,50
CRe71b95c8d-848,442.13817401960785,702.7870710784314,17.526501225490197,1,102,3.52,1.967,28.98,0.9366,0.9616,0.9607843137254902,50
CRe71b95c8d-849,432.2256479196051,712.5578058885754,19.4839562764457,3,709,11.84,1.488,59.87,0.9934,0.8939,0.9844851904090268,50
CRe71b95c8d-850,469.36354166666666,674.6276041666666,17.3453125,1,30,3.888,4.14,7.716,0.9892,0.866,1.0,50
CRe71b95c8d-851,531.3294270833334,615.3598090277778,17.15798611111111,3,36,1.902,6.596,18.93,0.6305,0.8556,0.5833333333333334,50
CRe71b95c8d-852,415.9453437083888,720.6719790279627,20.86426431424767,3,751,13.86,1.344,54.18,0.993,0.8509,0.9906790945406125,50
CRe71b95c8d-853,622.7408088235294,522.9126838235294,21.05238970588235,1,17,7.791,3.376,2.182,0.9918,0.8247,1.0,50
CRe71b95c8d-854,568.4322916666666,571.53125,18.041666666666668,4,6,10.15,6.971,0.5913,0.02,0.9933,0.6666666666666666,50
CRe71b95c8d-855,567.625,573.8125,19.09375,1,2,NaN,NaN,NaN,0.00505,1.0,1.0,50
CRe71b95c8d-856,600.8949854651163,545.0850290697674,18.022165697674417,4,43,7.647,2.515,5.623,0.9886,0.7809,0.9767441860465116,50
CRe71b95c8d-857,586.840625,559.353125,17.696875,4,10,5.562,2.678,1.798,0.5869,0.848,0.9,50
CRe71b95c8d-858,392.683125,751.7475,19.160625,3,25,7.165,5.935,3.489,0.9946,0.7632,1.0,50
CRe71b95c8d-859,599.6825284090909,547.8351089015151,17.91678503787879,3,132,4.522,7.268,29.19,0.9752,0.9239,0.9621212121212122,50
CRe71b95c8d-860,477.8888580931264,672.229108924612,18.75041574279379,3,451,11.97,2.128,37.69,0.9928,0.8744,1.0,50
CRe71b95c8d-861,558.0078125,588.40625,20.6484375,3,2,NaN,NaN,NaN,0.4802,1.0,1.0,50
CRe71b95c8d-862,573.2822172619047,575.2113095238095,18.270610119047618,3,210,4.062,1.344,51.7,0.9316,0.9036,0.9523809523809523,50
CRe71b95c8d-863,422.75002765486727,719.3008019911505,19.083185840707966,3,565,10.19,1.81,55.47,0.9919,0.8655,0.9557522123893806,50
CRe71b95c8d-864,482.5669642857143,666.030505952381,17.176339285714285,3,21,3.283,7.363,6.397,0.4585,0.8343,0.6190476190476191,50
CRe71b95c8d-865,380.3956310679612,766.9846783980582,18.080703883495147,3,103,2.373,1.515,43.41,0.8854,0.9443,0.912621359223301,50
CRe71b95c8d-866,476.81108207295375,666.6648965747331,19.165591637010674,3,562,12.5,1.403,44.95,0.9929,0.8603,0.994661921708185,50
CRe71b95c8d-867,415.65251659292034,727.4765763274336,20.21233407079646,3,565,11.58,1.317,48.78,0.9924,0.8825,0.9646017699115044,50
CRe71b95c8d-868,428.36144111570246,720.2746642561983,18.51149276859504,2,121,6.244,1.502,19.38,0.9929,0.8392,0.8181818181818182,50
CRe71b95c8d-869,565.58203125,582.3046875,17.510298295454547,3,44,1.832,5.474,24.02,0.5348,0.8541,0.7727272727272727,50
CRe71b95c8d-870,627.8358004385965,519.4169407894736,17.656798245614034,3,114,2.864,3.282,39.8,0.8381,0.9528,0.8508771929824561,50
CRe71b95c8d-871,435.94444444444446,710.9496527777778,16.869791666666668,1,9,5.545,5.062,1.623,0.9368,0.8622,1.0,50
CRe71b95c8d-872,389.6646655231561,752.5942860205832,20.046258576329333,1,583,8.587,2.076,67.89,0.9916,0.904,0.8850771869639794,50
CRe71b95c8d-873,516.7449115953947,628.8381476151316,17.50755550986842,3,304,3.652,1.497,83.25,0.9453,0.9324,0.9473684210526315,50
CRe71b95c8d-874,561.5870535714286,581.8705357142857,18.03125,3,7,3.058,5.621,2.289,0.0212,0.9971,0.5714285714285714,50
CRe71b95c8d-875,500.57118055555554,647.1119791666666,17.26388888888889,4,18,2.009,3.592,8.961,0.3963,0.8356,0.6111111111111112,50
CRe71b95c8d-876,460.9330625,694.3126875,17.7035625,3,250,5.315,2.888,47.04,0.9895,0.8422,0.992,50
CRe71b95c8d-877,448.5545673076923,696.2366987179487,17.627884615384616,3,195,5.624,5.974,34.67,0.9781,0.9306,0.9897435897435898,50
CRe71b95c8d-878,596.4379310344827,551.6366379310344,18.454741379310345,2,145,4.236,1.058,34.23,0.9568,0.8822,0.696551724137931,50
CRe71b95c8d-879,559.7304817275748,592.12551910299,18.55066445182724,3,301,6.511,1.646,46.23,0.9857,0.8394,0.973421926910299,50
CRe71b95c8d-880,426.77472826086955,725.7995923913044,17.47608695652174,3,115,2.718,2.544,42.31,0.9793,0.7767,0.9478260869565217,50
CRe71b95c8d-881,615.6837411556604,534.1248525943396,17.655512971698112,3,212,2.409,2.729,88.01,0.8559,0.9929,0.7924528301886793,50
CRe71b95c8d-882,541.998191550926,610.0383391203703,18.869755497685187,3,432,11.66,2.019,37.06,0.9888,0.8253,0.9837962962962963,50
CRe71b95c8d-883,537.5482362689394,610.9300130208334,19.290867660984848,3,528,7.498,2.358,70.42,0.9907,0.8491,0.9696969696969697,50
CRe71b95c8d-884,404.2292172330097,743.822739684466,21.140549150485437,3,206,7.8,2.554,26.41,0.9826,0.8921,0.9466019417475728,50
CRe71b95c8d-885,444.4632858546169,706.8578708251473,19.346819744597248,3,509,10.31,1.564,49.39,0.9927,0.8784,0.9862475442043221,50
CRe71b95c8d-886,579.1614583333334,567.6346726190476,17.236607142857142,3,21,2.006,2.939,10.47,0.07044,0.9981,0.3333333333333333,50
CRe71b95c8d-887,566.80859375,588.08837890625,17.6123046875,3,32,1.98,6.307,16.16,0.3771,0.8556,0.59375,50
CRe71b95c8d-888,602.489983974359,539.650641025641,17.857772435897434,3,39,1.7,3.005,22.94,0.2058,0.879,0.46153846153846156,50
CRe71b95c8d-889,534.2196875,614.87375,18.4159375,1,50,4.926,3.715,10.15,0.9899,0.9176,0.96,50
CRe71b95c8d-890,634.6640625,519.9579326923077,17.506610576923077,3,26,2.405,9.023,10.81,0.2893,1.0,0.5,50
CRe71b95c8d-891,379.984375,772.2578125,17.760416666666668,4,12,8.902,13.05,1.348,0.9758,0.8383,0.9166666666666666,50
CRe71b95c8d-892,409.6020833333333,736.8229166666666,24.680208333333333,4,15,2.25,11.99,6.667,0.8384,0.8147,1.0,50
CRe71b95c8d-893,512.45,637.409375,17.565625,3,10,6.39,1.914,1.565,0.3977,0.954,0.9,50
CRe71b95c8d-894,625.9353693181819,523.7535511363636,19.67684659090909,4,22,3.935,4.97,5.591,0.9228,0.85,0.8636363636363636,50
CRe71b95c8d-895,488.3848174778761,661.6491980088496,17.76355088495575,3,113,3.368,1.469,33.55,0.9224,0.9136,0.9557522123893806,50
CRe71b95c8d-896,420.7839633233533,729.8438435628742,17.609187874251496,3,167,4.584,1.692,36.43,0.9917,0.802,0.9820359281437125,50
CRe71b95c8d-897,550.2516428970918,598.2348993288591,19.621504474272932,3,447,10.29,1.445,43.46,0.9826,0.8345,0.9753914988814317,50
CRe71b95c8d-898,468.84375,679.354525862069,17.236799568965516,3,116,5.024,1.714,23.09,0.991,0.8759,1.0,50
CRe71b95c8d-899,410.7618848425197,734.3783218503937,19.923572834645668,3,635,9.86,1.177,64.4,0.9909,0.8491,0.9716535433070866,50
CRe71b95c8d-900,467.21206872171945,686.0989465497737,17.933328619909503,3,442,8.0,1.262,55.25,0.9898,0.9026,0.9592760180995475,50
CRe71b95c8d-901,437.20389093137254,716.7185968137255,17.282169117647058,3,102,4.998,1.79,20.41,0.993,0.8367,0.8725490196078431,50
CRe71b95c8d-902,505.93166035353534,645.6033775252525,17.345643939393938,3,99,2.131,2.188,46.46,0.8652,0.8604,0.8080808080808081,50
CRe71b95c8d-903,578.24375,570.65625,18.00625,4,5,19.76,2.55,0.2531,0.01858,0.98,0.6,50
CRe71b95c8d-904,624.5412946428571,530.4564732142857,18.008928571428573,2,14,1.793,3.466,7.807,0.006409,0.9843,0.35714285714285715,50
CRe71b95c8d-905,433.64503528225805,720.977066532258,17.761970766129032,3,124,4.695,2.648,26.41,0.9882,0.8029,0.9596774193548387,50
CRe71b95c8d-906,555.2363435039371,597.0404466043307,19.36820250984252,3,508,10.06,2.326,50.52,0.9857,0.8431,0.9803149606299213,50
CRe71b95c8d-907,570.2952302631579,581.2467105263158,17.482730263157894,3,19,1.921,11.76,9.89,0.2434,0.8747,0.3684210526315789,50
CRe71b95c8d-908,457.4688778118609,699.6462806748466,18.430917689161554,3,489,9.279,1.335,52.7,0.9908,0.8748,0.9897750511247444,50
CRe71b95c8d-909,474.5411585365854,678.9626524390244,17.30735518292683,3,82,4.069,5.019,20.15,0.9874,0.8776,0.9878048780487805,50
CRe71b95c8d-910,384.7213541666667,767.8793402777778,17.96701388888889,4,18,3.751,1.863,4.799,0.9078,0.7989,0.9444444444444444,50
CRe71b95c8d-911,482.3229166666667,678.6085069444445,17.02690972222222,3,18,3.295,3.956,5.463,0.145,1.0,0.5555555555555556,50
CRe71b95c8d-912,396.76403356481484,750.6383101851852,18.40653935185185,3,108,5.245,1.771,20.59,0.9937,0.8622,0.8888888888888888,50
CRe71b95c8d-913,520.3216981132075,633.9587853773585,18.307311320754717,3,265,6.952,1.551,38.12,0.9639,0.9031,0.9320754716981132,50
CRe71b95c8d-914,409.3115715195246,740.9861258488964,19.906568336162987,3,589,11.43,1.615,51.52,0.9922,0.8196,0.9745331069609507,50
CRe71b95c8d-915,494.34286556603774,661.4139150943396,17.178950471698112,3,53,2.874,2.155,18.44,0.7439,0.9743,0.8113207547169812,50
CRe71b95c8d-916,596.853515625,555.1650390625,17.85791015625,3,32,2.583,2.347,12.39,0.8158,0.86,0.6875,50
CRe71b95c8d-917,609.8497321428572,544.350625,17.528839285714287,3,175,2.391,1.978,73.18,0.8855,0.8822,0.7885714285714286,50
CRe71b95c8d-918,412.5919642857143,740.5620535714286,21.52611607142857,1,70,5.431,5.766,12.89,0.9942,0.8826,0.9285714285714286,50
CRe71b95c8d-919,536.480324074074,617.9438657407408,19.083912037037038,2,27,3.771,3.184,7.16,0.9407,0.8081,0.6296296296296297,50
CRe71b95c8d-920,430.95424107142856,725.8337053571429,17.280133928571427,1,14,5.193,2.01,2.696,0.9891,0.8114,0.9285714285714286,50
CRe71b95c8d-921,592.7846467391304,564.5964673913044,17.268342391304348,4,23,2.205,2.005,10.43,0.3193,0.8965,0.5217391304347826,50
CRe71b95c8d-922,429.830078125,731.0458984375,19.0830078125,2,16,5.1,4.675,3.137,0.9886,0.735,1.0,50
CRe71b95c8d-923,383.46633808724835,773.8323196308725,17.734270134228186,3,149,3.089,1.596,48.24,0.9372,0.9478,0.8859060402684564,50
CRe71b95c8d-924,579.5134206431535,579.2710710580913,19.28998638485477,3,964,8.615,1.491,111.9,0.9755,0.9219,0.970954356846473,50
CRe71b95c8d-925,603.6462284482759,552.5675646551724,19.12510775862069,3,145,5.455,1.921,26.58,0.9748,0.8508,0.9448275862068966,50
CRe71b95c8d-926,514.5590394295302,643.6565645973154,17.261325503355703,1,149,3.033,1.793,49.13,0.8906,0.9568,0.87248322147651,50
CRe71b95c8d-927,642.29375,514.2337053571429,17.753125,3,70,1.427,1.331,49.04,0.569,0.9983,0.6857142857142857,50
CRe71b95c8d-928,387.04146634615387,768.2992788461538,17.828125,1,26,3.052,15.4,8.519,0.7049,0.8677,0.6153846153846154,50
CRe71b95c8d-929,442.93620426829267,719.9245426829268,17.470198170731706,1,205,3.753,2.326,54.62,0.9757,0.8743,0.8975609756097561,50
CRe71b95c8d-930,510.9397823033708,650.7445575842696,17.472085674157302,1,89,2.396,3.557,37.15,0.8666,0.8593,0.7752808988764045,50
CRe71b95c8d-931,402.26143826619966,753.0695052539404,18.988288091068302,3,571,9.012,1.88,63.36,0.9852,0.897,0.9649737302977233,50
CRe71b95c8d-932,450.83168166342415,703.8666707198444,18.27462305447471,3,514,8.313,1.205,61.83,0.9929,0.8553,0.9863813229571985,50
CRe71b95c8d-933,468.03495065789474,693.3608826754386,17.51219846491228,3,114,7.393,1.523,15.42,0.9938,0.8481,0.9736842105263158,50
CRe71b95c8d-934,407.302065026362,748.3865059314587,18.943898286467487,3,569,8.938,1.388,63.66,0.9943,0.8471,0.9718804920913884,50
CRe71b95c8d-935,583.6122159090909,569.3622159090909,18.333806818181817,2,11,2.533,1.499,4.343,0.02955,0.8364,0.36363636363636365,50
CRe71b95c8d-936,601.6351744186046,557.4484011627907,17.40734011627907,3,86,3.844,3.371,22.37,0.9689,0.8688,0.8488372093023255,50
CRe71b95c8d-937,613.5516826923077,541.4338942307693,18.643028846153847,3,13,4.357,2.8,2.984,0.3667,1.0,0.5384615384615384,50
CRe71b95c8d-938,608.9030026355422,551.5005882906627,19.615775602409638,3,664,11.1,1.188,59.84,0.9931,0.8682,0.9728915662650602,50
CRe71b95c8d-939,416.0273802570093,737.7103533878504,18.308995327102803,3,214,7.83,2.835,27.33,0.9943,0.7761,0.9205607476635514,50
CRe71b95c8d-940,420.5301218411552,737.6439812725632,19.225462545126355,3,554,8.917,1.621,62.13,0.989,0.8252,0.9855595667870036,50
CRe71b95c8d-941,561.8662109375,598.54033203125,18.414306640625,3,320,5.511,2.252,58.07,0.9653,0.9201,0.98125,50
CRe71b95c8d-942,466.1296214788732,690.6868397887324,18.331646126760564,2,71,6.827,2.393,10.4,0.9946,0.8975,0.9154929577464789,50
CRe71b95c8d-943,503.84615384615387,651.3834134615385,16.905048076923077,1,13,3.481,11.27,3.735,0.0752,0.8692,0.46153846153846156,50
CRe71b95c8d-944,382.53977272727275,777.2961647727273,17.99325284090909,4,44,2.557,1.866,17.21,0.7969,0.7995,0.7045454545454546,50
CRe71b95c8d-945,450.1883445945946,709.8170983483484,19.91793355855856,3,333,11.29,1.037,29.5,0.9939,0.7661,0.996996996996997,50
CRe71b95c8d-946,548.75,610.0859375,17.466145833333332,3,6,5.106,1.22,1.175,0.7638,0.44,0.6666666666666666,50
CRe71b95c8d-947,442.19025135869566,712.896976902174,18.868104619565216,3,460,7.971,1.384,57.71,0.9903,0.8595,0.941304347826087,50
CRe71b95c8d-948,408.02455357142856,754.9754464285714,17.462053571428573,4,7,9.014,1.303,0.7766,0.9914,0.9429,1.0,50
CRe71b95c8d-949,390.6111111111111,770.8133680555555,17.75347222222222,1,18,1.885,5.451,9.548,0.09778,0.9256,0.3888888888888889,50
CRe71b95c8d-950,491.06059556786704,667.0702042936288,18.671658587257618,3,361,7.85,1.389,45.99,0.99,0.8389,0.9861495844875346,50
CRe71b95c8d-951,501.9609375,655.92578125,17.38671875,3,4,6.957,14.79,0.575,0.007175,1.0,0.75,50
CRe71b95c8d-952,574.334375,589.340625,17.7375,3,5,11.95,26.07,0.4185,0.002186,1.0,0.6,50
CRe71b95c8d-953,539.27734375,620.568359375,19.0302734375,1,16,2.818,6.559,5.677,0.8216,0.7113,0.8125,50
CRe71b95c8d-954,542.087890625,624.32470703125,17.591796875,3,32,1.389,5.226,23.03,0.3534,0.9281,0.5,50
CRe71b95c8d-955,616.693359375,545.06494140625,17.845703125,1,32,3.751,1.658,8.53,0.8585,0.8369,0.96875,50
CRe71b95c8d-956,470.4837962962963,693.1568287037037,17.57696759259259,2,27,12.14,3.488,2.224,0.9936,0.8652,0.9259259259259259,50
CRe71b95c8d-957,521.46875,638.1484375,20.0078125,4,2,NaN,NaN,NaN,0.857,1.0,0.5,50
CRe71b95c8d-958,530.6514945652174,639.9748641304348,17.29483695652174,3,92,2.388,1.467,38.52,0.745,0.9087,0.6630434782608695,50
CRe71b95c8d-959,650.6277573529412,509.4209558823529,17.498621323529413,3,34,2.058,10.06,16.52,0.2337,0.8924,0.5294117647058824,50
CRe71b95c8d-960,578.8235518292682,589.8951981707318,17.505335365853657,3,41,2.049,2.136,20.01,0.5209,0.939,0.7317073170731707,50
CRe71b95c8d-961,617.7683423913044,541.8743206521739,18.762228260869566,3,23,3.696,6.944,6.223,0.7722,0.9548,0.8695652173913043,50
CRe71b95c8d-962,472.89809782608694,689.3724678853755,17.950778162055336,3,253,7.008,1.416,36.1,0.9929,0.8302,0.9683794466403162,50
CRe71b95c8d-963,432.1168212890625,730.795654296875,17.8604736328125,3,128,4.807,6.144,26.63,0.9913,0.8619,0.859375,50
CRe71b95c8d-964,635.0970846036586,529.164443597561,17.35232469512195,3,164,1.856,1.205,88.36,0.7651,0.9746,0.8414634146341463,50
CRe71b95c8d-965,456.1094373752495,710.182385229541,18.55495259481038,3,501,8.051,1.673,62.23,0.9933,0.8438,0.9820359281437125,50
CRe71b95c8d-966,549.1583783222592,615.2580460963455,17.614046926910298,3,301,5.719,2.912,52.63,0.9712,0.9302,0.9933554817275747,50
CRe71b95c8d-967,404.03042763157896,759.8120888157895,18.30777138157895,2,76,4.0,7.341,19.0,0.9939,0.8697,1.0,50
CRe71b95c8d-968,390.01171875,774.56640625,17.84375,2,8,5.658,7.382,1.414,0.000705,1.0,0.375,50
CRe71b95c8d-969,509.4457236842105,653.0427631578947,17.28042763157895,3,19,2.343,3.624,8.11,0.7436,0.7695,0.8421052631578947,50
CRe71b95c8d-970,432.73233695652175,726.5395720108696,17.88875679347826,2,92,2.996,2.852,30.71,0.9738,0.8776,0.9130434782608695,50
CRe71b95c8d-971,623.8154513888888,539.8185763888889,17.46875,3,90,2.821,3.237,31.9,0.8149,0.9256,0.8555555555555555,50
CRe71b95c8d-972,428.1045163427562,737.6354902826855,17.85020980565371,3,283,5.153,1.468,54.92,0.9939,0.8891,0.9929328621908127,50
CRe71b95c8d-973,501.24330357142856,660.8459821428571,17.354910714285715,1,14,3.367,4.064,4.158,0.6915,0.59,0.6428571428571429,50
CRe71b95c8d-974,469.26633522727275,693.5007102272727,18.833806818181817,2,22,12.13,2.711,1.814,0.9931,0.9382,1.0,50
CRe71b95c8d-975,379.1852845149254,785.4404151119403,17.99335354477612,3,134,3.353,1.686,39.96,0.9349,0.9669,0.9253731343283582,50
CRe71b95c8d-976,396.3173076923077,768.3503605769231,17.454927884615383,4,26,1.827,2.853,14.23,0.453,0.8715,0.38461538461538464,50
CRe71b95c8d-977,517.4982638888889,647.9320023148148,17.678819444444443,1,54,6.039,3.446,8.942,0.9927,0.7759,1.0,50
CRe71b95c8d-978,403.08486519607845,763.7539828431372,17.732843137254903,3,51,5.303,2.967,9.618,0.9942,0.8188,0.9803921568627451,50
CRe71b95c8d-979,585.518876611418,575.8072341160221,19.118669429097604,3,543,9.341,1.333,58.13,0.9849,0.9034,0.990791896869245,50
CRe71b95c8d-980,506.2182513297872,658.8524767287234,17.73188164893617,3,188,3.248,3.012,57.89,0.9421,0.9107,0.8882978723404256,50
CRe71b95c8d-981,399.6875,763.5703125,17.3203125,4,2,NaN,NaN,NaN,0.09781,1.0,0.5,50
CRe71b95c8d-982,463.6002155172414,699.5246260141988,18.827934837728193,3,493,11.89,1.366,41.47,0.9901,0.8532,0.9898580121703854,50
CRe71b95c8d-983,596.6321022727273,566.8863636363636,17.078125,2,11,6.716,37.97,1.638,0.487,0.9545,0.6363636363636364,50
CRe71b95c8d-984,618.51171875,547.0032552083334,17.128255208333332,3,24,3.109,2.049,7.719,0.963,0.6908,0.9583333333333334,50
CRe71b95c8d-985,454.66690340909093,711.6278409090909,17.144176136363637,1,22,7.031,9.476,3.129,0.9949,0.8027,1.0,50
CRe71b95c8d-986,542.5792306191468,616.7600969042663,19.820857180020813,3,961,13.85,1.24,69.39,0.9929,0.9292,0.9875130072840791,50
CRe71b95c8d-987,524.3090610047847,639.306855562201,18.28132476076555,3,418,7.739,1.427,54.01,0.9872,0.9021,0.9784688995215312,50
CRe71b95c8d-988,419.4590034965035,746.2418706293706,20.428802447552446,3,715,13.45,1.306,53.15,0.9884,0.8294,0.9776223776223776,50
CRe71b95c8d-989,614.4175134202454,549.7883914877301,19.288151840490798,3,326,8.02,1.176,40.65,0.9911,0.8879,0.9631901840490797,50
CRe71b95c8d-990,624.75390625,542.404296875,17.916015625,1,16,4.472,1.854,3.578,0.548,0.8888,0.75,50
CRe71b95c8d-991,603.34375,562.2790178571429,17.160714285714285,2,7,5.335,2.396,1.312,0.9207,0.7,0.7142857142857143,50
CRe71b95c8d-992,447.7383914576802,714.4271159874609,21.14429858934169,3,319,9.18,1.587,34.75,0.9938,0.833,0.9623824451410659,50
CRe71b95c8d-993,448.47580948795184,716.991952183735,18.10961031626506,1,332,5.846,1.976,56.79,0.9942,0.9011,0.9427710843373494,50
CRe71b95c8d-994,491.4158274956217,672.4997810858143,18.943000218914186,3,571,9.174,1.239,62.24,0.9829,0.9159,0.9772329246935202,50
CRe71b95c8d-995,471.98783396946567,695.1906011450382,19.111999045801525,3,131,8.893,1.707,14.73,0.9946,0.7131,0.9465648854961832,50
CRe71b95c8d-996,601.811995967742,566.5865255376344,18.24831989247312,3,93,2.835,5.539,32.81,0.9154,0.817,0.6559139784946236,50
CRe71b95c8d-997,396.72760416666665,775.5109375,18.490625,4,30,6.525,4.442,4.598,0.9893,0.8427,1.0,50
CRe71b95c8d-998,564.6573275862069,603.4849137931035,17.59698275862069,3,58,2.553,6.893,22.72,0.8204,0.9703,0.9655172413793104,50
CRe71b95c8d-999,566.2007211538462,605.7079326923077,18.181490384615383,4,13,3.06,1.993,4.248,0.4622,0.8431,0.6923076923076923,50
CRe71b95c8d-1000,546.86,621.855625,17.3475,3,25,2.626,3.827,9.52,0.3277,0.9208,0.4,50
CRe71b95c8d-1001,347.64921875,799.2875,17.91328125,3,20,3.914,5.022,5.11,0.4696,1.0,0.6,50
CRe71b95c8d-1002,592.3899377893518,571.6389250578703,18.371744791666668,3,432,5.978,2.433,72.26,0.9648,0.9205,0.9583333333333334,50
CRe71b95c8d-1003,431.6235039893617,736.3864694148937,18.52027925531915,2,94,5.065,1.721,18.56,0.9923,0.8845,0.9468085106382979,50
CRe71b95c8d-1004,411.51354743767314,756.7623788088642,18.35452735457064,3,361,6.84,1.177,52.78,0.9901,0.8413,0.9861495844875346,50
CRe71b95c8d-1005,401.5854125494071,763.3885251976285,21.6992959486166,3,253,8.383,2.312,30.18,0.9913,0.8643,0.8853754940711462,50
CRe71b95c8d-1006,478.3567301432292,687.8616129557291,18.013997395833332,3,384,7.028,1.226,54.64,0.9622,0.901,0.9713541666666666,50
CRe71b95c8d-1007,477.3512786806883,694.041586998088,18.282056644359464,3,523,11.36,1.513,46.04,0.9912,0.7913,0.994263862332696,50
CRe71b95c8d-1008,589.7415865384615,580.6310096153846,17.205528846153847,4,13,4.579,4.309,2.839,0.8154,0.8677,1.0,50
