"umap_1","umap_2"
8.12829553885269,1.79415921156258
8.09804308218765,1.35408095304817
-1.69517731862259,-1.45607217366844
11.0196195821266,2.93938449804634
8.03374540610123,4.42490438406319
10.4901357869606,3.86279872839302
8.15243780417252,2.4867847341761
1.69234788222122,-2.0415470224157
0.625472066829684,-2.53929325158745
11.3668543080788,3.09541610662788
1.37645506663132,-1.99549003656059
11.5882498006325,3.67456439916939
11.1630979756813,3.43152550642342
11.4125858525734,3.5490680116877
11.2877947072487,3.7266312021479
8.14895784659195,2.39895609800667
8.78385698599625,2.54013732855171
1.56263851923752,-1.96966548974663
-8.10327851968002,4.82556966726631
-0.316493691970823,3.04643324797005
10.9848390798073,4.24610380117745
9.07627451224137,2.62451223318428
1.51125120920944,-2.39421888406425
0.366427598426821,-2.51557417924553
8.94648325247574,2.78909639303535
10.9167734364967,3.61395601217598
10.477100966404,3.78185776655525
8.68140756888199,2.69764474813789
10.9564920644264,3.88704399053902
2.31837641997147,2.01080266420692
0.425421057174685,-1.79595907743126
8.65686571402359,3.90624073927254
5.25857460303116,3.51566485349983
-6.24060523705673,8.74757389013618
5.03104364676285,3.52570442144722
6.00602114004898,3.58559564535469
5.6395989636879,3.56745747511238
0.50723606152344,-2.74639316613823
-5.30503690438461,-1.15102191980034
1.21765768332291,-0.971889219833908
5.11640989584732,3.57216338102669
-4.94562566476059,1.73631385748238
0.503800092170718,-1.64191468770653
0.183477518985751,3.08982256834358
0.164768753479006,3.26121548597664
-7.63013971047592,4.33657649938911
-0.122233096604464,3.00807074491829
5.16879904074478,3.67396787588448
3.44778263373184,2.82856444303841
-0.57172271805,-2.30678649957329
-8.2000211496849,4.80411771719307
-1.29401159482193,-3.43920227105766
-2.79201948838424,-1.47541972215324
0.0319681446056392,-3.16041441972404
-1.0242998023529,-2.8576109033361
-0.741847099830625,-2.78023286874443
-1.01987862782669,-2.27675911004692
1.01022422117996,-1.95660825784355
-1.83588040070724,-2.53697296197563
-8.07342755990219,4.72500280325264
11.2898889760475,4.06602457945198
8.96969473166275,2.91753820364326
7.70641433996964,2.77942875807137
8.8409019689064,2.97675184194893
11.6775804738503,3.81797722761482
2.01641809744644,1.49728886072487
1.72354543013382,0.670959629462662
3.076201079319,0.869346775458756
1.91534650130081,1.59516898577065
0.826706884334567,-1.29560478742271
4.72348081869889,3.14417723600716
10.5617891530495,4.09923366491646
0.27784022493172,3.67129877989143
1.96547615332413,1.41560844366402
-6.08686673836899,1.83355609361977
-8.04962670998764,4.76389841024727
-6.52001130776596,-1.45621844346672
11.1322294454079,2.79446224157661
8.12275469107437,1.5130253214106
-8.18635118203354,5.12442926351875
11.1902290563087,3.51638606970161
11.0961567143898,2.66667751257271
0.485686002204898,6.36105588857979
-6.44859683709335,-1.4416169744268
1.93549692435074,7.13577178900093
10.8828483800392,2.60500625555367
11.1650778035622,3.92134097997993
11.5016971806984,3.06825951521248
11.9339433888893,3.1300804990992
-7.96926534371566,4.5222502130732
1.35905372900772,-2.39290448243767
11.3683572988014,2.46766332571358
8.28479254050064,2.56955937330574
11.2182079534035,2.573371447967
10.5811420659523,2.011239923881
11.3595453481178,3.1585970300898
7.8850094060402,4.43923953955025
-3.11846101479721,3.44188097898811
10.3718658666115,2.84114078466743
-4.12856948571396,2.96635273878426
-4.25542867379379,2.58829287474007
8.16510546011734,0.852042593406144
9.96342718405533,4.17919782583565
9.78620111746597,3.86554292623848
11.4643989781837,2.53470949117989
4.67842685980606,3.08753851835579
8.42618143362808,2.64431671087593
9.07602560324478,2.9029589075312
3.49163639349747,2.2525637525782
-1.33743632035446,-2.53697057778984
-5.96540153222274,8.55165485327095
10.5985075215797,4.13074974005074
-2.6935993452568,-1.57608159597069
0.686957595775607,-1.64767118508965
10.8509117345314,4.07259777967781
-7.9411476870079,4.37920717184395
7.38765823645401,3.78473166410774
-2.7506061811943,-1.54115899617821
-0.451377036144254,-4.12621542031914
8.30025350851822,2.21593598310799
11.0670219640236,2.72985342924446
8.22557031912613,2.49980167333931
1.43375837607193,-2.29870267923027
-5.29752385811996,-0.932426057411728
-2.96425092416,-0.50074090774208
5.08943807883072,3.56849340383858
2.40507471365738,1.85116092150063
-3.96849048333359,3.03090743009895
11.130816100071,3.73037127439827
-1.92701745228958,-0.701208613468704
11.3026453237038,4.04437307302803
10.3589149693947,4.12978700582832
0.950337527225497,-3.92848487908989
8.27495825094986,2.72873763029427
11.6837211827736,3.69591001455635
2.58847176832962,2.25687674467415
11.0439611653786,3.80660633032173
-4.3234719057579,2.91307572309822
11.110510466526,3.59107259695381
1.31482994360733,3.69038633291573
11.4089628438454,4.04048351232857
11.0909544209938,3.18135265295357
4.99519836706925,3.25163606588692
5.82771932883072,3.57199005071968
0.314490882585528,-3.6308841329351
0.501085339019778,-1.45010181481987
5.14883243841934,3.232240714477
5.18484508795548,3.66106776182503
8.4983316640358,2.18510559980721
-8.15965211587143,4.73738578741402
11.6204887608986,2.73117021505684
1.4813992957573,6.85220102255196
8.73221075339127,2.48766259138435
10.7064110021095,2.62320951406807
9.91426050467301,2.11827281896919
-8.45436227517319,4.86636022512764
8.30456030173111,2.29793909971565
5.55374157233048,0.108403608547154
0.933951495121005,5.62733797018379
5.30338680548477,0.246558927343788
11.6276127080421,2.90709070150703
11.5376077870827,2.71124676649422
11.4738289098244,2.42436818067879
-3.48806345658493,-1.04151423986107
8.93135130209732,2.44873455946297
11.0542408208351,2.73795465414375
11.2760492543678,2.27372602407784
2.32745063109207,1.4815801758036
5.49474966330338,-0.0263874750867459
10.987071631382,3.30907634680122
11.0301204900246,2.77733019773811
-3.51257670121383,2.93475154821724
1.03761756224442,6.36699394171089
1.96916019720841,7.09315923635811
-0.639997543861387,-3.49808403070122
2.24579250616837,0.919139005587998
9.98698675436783,-3.58546110208183
10.3973041753273,-3.66519685800224
9.65058004660416,-3.18735691125542
1.66266429228592,-2.90868493135124
9.78848421377945,-3.65539785440117
10.0005699376564,-3.9163164716497
10.1670175771217,-4.08889480645805
-3.97846782403183,2.38440874998421
-5.95337379174423,8.62303165380806
9.58205950064469,-4.56826253945976
9.87466490073014,-3.92378850991875
9.7088333348732,-3.59320255334526
0.180987713764193,3.32804707472176
9.79088270468521,-3.5516924482122
3.04591882033158,0.618272878573838
8.00714361471939,0.377559192822876
9.83580457968521,-4.0407986264959
9.44270098013687,-3.86860581452995
9.29219877524185,-3.83476801927238
0.627689598033908,5.82706073706001
2.55748855871964,2.5938244241938
9.49623548788834,-2.22486635263115
9.3579975347023,-2.17621275003105
9.70385896963883,-2.19626685197502
9.64545690817642,-2.27341052110344
9.53702032370377,-2.06136270578056
9.34615385336685,-2.38006373460442
10.3475681523781,-3.91409679467827
3.15038382811356,0.778726734565201
0.74477302832413,5.97728256170601
-4.06381905274582,2.673469104217
2.37525880141068,-2.37953539903313
0.46776878638077,6.03829578344673
-3.24750960068893,3.18920973722786
3.47530996603775,0.870738126681748
7.95081102652359,0.103138205008211
1.05534279150772,5.3233223337397
8.23871481222916,0.0138490650519755
-4.20055806832504,2.07550076429695
2.65831458372879,1.22281793539375
2.93715226454544,1.31429878656715
8.00237047476578,0.661858179019394
0.441644010971072,5.85477594320625
0.381815312335971,6.05212215368599
2.67929899496842,1.24617282335609
7.93556463522721,4.68615964834541
7.52591860098648,1.22199038450569
7.84077513022232,4.89544729177803
8.00991976065445,0.610163577245179
7.89482080740738,4.8164167780146
8.22373258871842,0.921843983577195
